8783,It's Good To Know Jesus,Mississippi Mass Choir,221.90975,2688537,John Holt;Alceu Valença;Banda La Bocana;Plump DJs;V V Brown;Ice Cube;Dilated Peoples Featuring Capleton;Charlotte Gainsbourg;Marco Rima
8784,It Ain't What It Seems,Pat Travers,225.20118,6803005,The Cat's Miaow;The Weegs;Big Mike Griffin;9th Wonder;Swim;Naughty By Nature;Drop Dead_ Gorgeous;Omni;Sofia Karlsson;Red I Flight;Lockwood;Dédé Saint Prix_ Pakatak;Freakhouse;Joan Sutherland;Dave And Ansel Collins;Bitter End;Al Duvall
8785,Tripping Billies,DAVE MATTHEWS BAND,289.09669,5434031,Ill Harmonics;Pedro Laza Y Sus Pelayeros;Gunther & the Sunshine Girls;Sheila Walsh;Ismael Dueñas;Lightnin' Slim;Emile Vacher;Théophil;Vincenzo;Atomic Rooster;Louis Prima & Keely Smith;Sneaky Sound System
8786,Ja Nun Hons Pris,Bryan Ferry,35.65669,298845,Dons;Tanika Turner
8787,The Very Conscious,The Antripodean Collective,720.53506,5864289,Paris_ Texas;Debbie Davies;Jordan & Baker;Vinícius de Moraes;Gloriana;Big Maybelle;The Chieftains
8788,Things You Do To Me,Martin Sexton,256.62649,5749525,Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers;Melanie And The Secret Army;DMZ;Iggy Pop;Jupiter Rising;Beenie Man Featuring Janet Jackson;Royal Bubble Orchestra;Los Cumbieros Del Sur;Plagia;Gabriel Yared;Bézu;Ice Cube;THE AD LIBS;Sandra Mihanovich
8789,Given Up (Album Version),Linkin Park,189.28281,896746,Constance Demby;DMX;Britny Fox;Stefon Harris;Republica;Syl Johnson;Marisela;Peter Gallagher;Ann Hampton Callaway;Laura Benanti;Michael Gruber;Everett Bradley;Ruffneck;Humanzi;Dub Wiser;Alex Theory
8790,Back A Yard,The In Crowd,266.81424,7067763,Mish Mash;Lou Reed;Tony Joe White;Save As;Nora;Fläskkvartetten / Daniel Bellqvist;Crazy Horse;Sheila Walsh;Ramón Vargas;Tom Collier;Kanda Bongo Man;France D' Amour;Les Ogres De Barback
8791,I'mma Break It Down,Eazy-E,208.32608,151153,Static-X;Georges Delerue;HardNox;JK;Sulk;El Poder del Norte;Rainbow;Albert King;Latif;John D. Loudermilk
8792,Spoken Word / Ogdens' Nut Gone Flake / Spoken Word,Small Faces,248.24118,9087442,Ayo;C.C. Adcock;DJ Isaac;John Williams;Juan Carlos Baglietto;Alicia Keys;Mirah;Plies;3 Way Funk;Quincy Jones
8793,Mis calles de arena,Fabián,241.68444,8043422,Nicolas Bacchus;Weirdos_ The;Sharon Shannon_ Carol Keogh;Lexi;Johann Köhnich;Faith Hill & Tim McGraw;Defari;Harry Diboula;Robin Frederick;Sue Foley;Stefon Harris;BT feat. JES;Little Brother
8794,Kathleen's Song / Ray Lynch,Ray Lynch,250.22649,5144877,Fleet Foxes;King Tee;Solas;Noisettes;The Chico Hamilton Quintet;Mish Mash;AZ;Ma Rainey & Her Tub Jug Washboard Band;The Radio Department;Willie Clayton;Atman;Montserrat Caballé;Dave Weckl
8795,One Year_ Six Months,Yellowcard,208.79628,285614,Orquesta Romantica de La Habana;The Clancy Brothers;Tommy Makem;Latif;Information Society;Perfection;Carroll Thompson;Galactic;Alice Cooper;Sunidhi Chauhan / Anu Malik / Jatin Sharma;El Tiempo;Miranda Lee Richards
8797,Change Clothes,Jay-Z,259.05587,6254904,Juan Carlos Baglietto;Imiskoubria;Harry Diboula;Pete Bamboo;Mira;BLEED THE SKY;Mr. Lif;Red I Flight;John Davis & Emma Doyle;Jessica Simpson featuring Lil Bow Wow;Gang Starr Featuring Jeru The Damaja And Lil Dap;Lou Busch;Kenny G Featuring Brian McKnight;Big Rich featuring J. Stalin_ Aristotle
8798,Trows Kind,Elvenking,357.45914,3015740,Line Renaud;Zachary Richard;The Fabulous Thunderbirds;Nikos Kalaintzis;Melissa Auf der Maur;Hal Russell;Ned Miller;Tom Petty And The Heartbreakers;Der Moderne Man;The Lord Weird Slough Feg;Cam'Ron / JR Writer;The Cosmosamatics;Shout Out Out Out Out
8799,Song For Stephin Merritt,Kira,193.17506,8468213,Danny Williams;Marshall Crenshaw;Chapta_ Stage McCloud_ SupaStarr & Tony Manshino;MxPx;Månegarm;Rodney O & Joe Cooley;Pascal Obispo;Joe Derrane_ Frankie Gavin_ Brian McGrath;Clara Nunes;Martin Denny;Sergio Mendes;Chris Rea;Herbert  von Karajan
8800,Ascendant,Keep Of Kalessin,270.21016,6501601,Photek;Nick Ingman;Gavyn Wright;Alfredo Kraus/Paul Plishka/Matteo Manuguerra/Sherrill Milnes/Trinity Boys' Choir/Ambrosian Opera Chorus/National Philharmonic Orchestra/James Levine;Enuff Z 'Nuff;LaWanda Page;The Clancy Brothers;Hot Wire;Nikos Xilouris;The Scare;Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd;Walter Wanderley Trio
8801,Cai dentro,Gabriel Grossi,253.43955,3787557,Los Salvajes;Samba Mapangala and Orchestra Virunga;22-20s;5 Blind Boys Of Alabama;Corona;Free;Tum Tum;Lynette Schultz;Connie Francis;Ill Niño;Stevie Ray Vaughan
8802,Tables Turn,Ann Nesby,243.01669,6663696,The Ronettes;Nichols;Douglas Miller;Foo Fighters;Johnny Otis;The Disposable Heroes Of Hiphoprisy;Leaders Of The New School
8803,Motivator,Midwest Product,301.73995,4110088,Hevia;Cal Tjader;Junior Reid;Jackie Wilson;Dons;Weirdos_ The;Vinícius de Moraes;Vulgar Pigeons;DJ Harry;AUDIO.3;Kirk Franklin;Vilma E Vampiros Palma;Shakira Featuring Wyclef Jean
8804,Rock The House (Explicit),Gorillaz,249.93914,4936,Rita Chiarelli;Pete Rock & C.L. Smooth;Pinch;Test Icicles;Vulgar Pigeons;Frank Ifield;Mustafa Sandal;Rachel Portman;Defect & Quixotic
8805,La petite boite en fer,Mademoiselle Sane,217.62567,4552414,Alejandro Lerner;Carlton Livingston;Ya Boy;Casey Bill Weldon;Inspiral Carpets
8806,Jesus_ Lover Of My Soul (Bonus Stereo Trax),Passion,253.41342,5707893,Tones On Tail;Super Cat;Izzy;Montrose;Chris Rodriguez;The Ruby Suns;Kill The Client;A Challenge Of Honour;Berrogüetto;Herb Alpert And The Tijuana Brass;Vivian
8807,IV,From Autumn To Ashes,147.64363,3022767,David Tao;Tha Liks;Maria Forde;Thrice;The London Theatre Orchestra;Antimatter;Tijuana Hercules;Ricky Martin Feat. La Mari de "Chambao;Carpenters;Geoff Muldaur;Noel Harrison;Juelz Santana / Bezel;Bamberg Symphony Orchestra and Hans Swarowsky;RUN-DMC vs. Jason Nevins;Languis
8808,Carol of the Bells (Album Version),Danny Wright,240.53506,62165,Solomon;John Michael Talbot;Jack Off Jill;Plump DJs;Placebo;Fiona Sit;Suicide
8809,The Invasion (Aka Black Wa Da Da),Burning Spear,334.31465,845,Heavy D;Tum Tum;Youves;Mychael Danna & Jeff Danna;Paul Buckmaster;Rancid;Tito Puente;Big Jay Oakerson;Reni;Carolyn Arends;Carpenters;Buju Banton;P.O.S
8810,Heal (The Separation) [PM Dawn Alt. Lead Mix],The Shamen,280.31955,3975526,Organ Donors;Jeremy Spencer;Michèle Crider;Vincenzo La Scola;Samuel Ramey;Riccardo Muti;Los Titanes;The Rodeo;Bonita & Jerry Cormier;Adam Ant;YGGDRASIL;Neil Diamond;Justo Almario;Saman;Barbara Lusch;Java
8811,East West,Thomas Battenstein,342.20363,7586505,Michèle Bernard;Missy Higgins;Michael Bloomfield;Bröderna Djup;Radiohead;Adrenalin O.D.;Azukx;Maire Brennan;The Tarriers;Toots & The Maytals;Loudermilk;Lincoln Center Jazz Orchestra;Ben Watt feat. Estelle;Dino
8812,I'll Pray For You,The Perrys,255.26812,6666173,Yölintu;The Frequency;Johnny Pearson;Republica;La 5A Estacion;Julissa;Márcio Faraco;Rev. Timothy Wright;Jason & The Scorchers;Seguridad Social;Miriam Yeung;Les Brown;Chimaira;Junior Reid;Vixen;Blind Boy Fuller;Tha Liks featuring Defari;Marilyn Horne / Wiener Opernorchester / Henry Lewis;Los Manolos;Boots Randolph;Rea_ Chris;John Wayne;The Shangri-Las;Buffalo Nickel Band
8813,Forgive Me (High Key-Premiere Performance Plus),Steve Green,211.722,6996574,Eleanor McEvoy;Big Mike Griffin;Sick Puppies;bel canto;Amber Nicholson;Elizete Cardoso;Rage Against The Machine;The Cosmosamatics;Marion Harris
8814,Cien Anos,Selena,190.35383,3378352,Cockney Rejects;Daniel Paul;Lexie Mountain Boys;The Mighty Mighty Bosstones;U.K. Subs;The Clancy Brothers;Los Rumberos Catalanes
8815,A Little Of You,Eurythmics,236.61669,3107995,Dub Pistols feat. TK & Ashley Slater;Connie Smith;The Skabs;Back Door Slam;P.O.S;The Elders;Big Jay Oakerson;Deville_ Willy
8816,(You're) Timeless To Me ("Hairspray"),John Travolta / Christopher Walken,287.16363,1961428,Alfredo Gutiérrez;Muzsikas;Singing Melody;Kofi;Philippe Sarde;Pat Metheny / Charlie Haden;Amy Winehouse;Nicho Hinojosa;Laidback Luke & Diplo;Billie Jo Spears;Black Messiah;Marc Et Claude;Jesus Jones;Rincon Morales;Sharon Burch;Soilwork;Death From Above 1979;Equilibrium;Unkle Bob
8817,Tabernacle Song,Fake Problems,195.47383,4232676,Bob Willis;The Bronx Horns;Beherit;The Robert Cray Band;Gruppo Jazz Marca;Neil Innes;Mazz;Tom Collier;The Gathering;The Nightraver & The Magican;Sukhbir;Willy DeVille
8818,Collides With Beauty,ATB,349.04771,609671,Klimperei
8819,2 Fists Full Of Nothing,Bruisers,289.01832,5657842,Professor Longhair;Big Maybelle;Energy;Babbie Mason;P.O.S;Jake Hess;Scarlet's Remains;Kooii
8821,I'm Gonna Take My Time,Anthony Watson,259.83955,6683742,Black Eyed Peas;Bob Margolin;Luciano;Ace Da Vinci;Manjul;Juliette & The Licks;Gordon MacRae;Luisito Rosario;Big Maybelle;Hatebreed (int License);Sonny James
8822,Anfang Vom Ende,Pyranja,60.55138,7922950,The Sonics;Asleep At The Wheel;Paul Taylor;Nightwish;Tony Malone And The Rapparees;Tony Danza Tap Dance Extravaganza_ The;Hevia;Sticky Fingaz;Zombina & The Skeletons;Ty Herndon;Stephanie Bentley
8823,Dig Up Her Bones,The Misfits,181.21098,510075,Klaus Badelt;Len Barry;Cabas;The Capitol Years;Ill Harmonics;Martin Lawrence;Paul Brown;Hatiras;Big Mountain;J. B. Lenoir;Alice Stuart
8824,El Mar No Cesa (Live),Héroes del Silencio,198.89587,455536,Mister Ries featuring Six Foe;Patrick Bruel;Evergreen Terrace;Bert Kaempfert And His Orchestra;Henri Pousseur;Scott Weiland;Big Jay Oakerson;B.o.B;Citizen Kaned
8825,In My Heart,Paul Avgerinos,338.96444,2895527,The Balustrade Ensemble;Rainie Yang;Vonray;Little Joe
8826,The Big Rock (LP Version),Maire Brennan,184.34567,70545,Olga Tañón;Marc Perrone;Brenda Lee;Leonard Kwan;Tom Cochrane;William Goldstein;Ken Yokoyama;Thomas Battenstein;Lou Reid & Carolina;Converge;REX ALLEN JR.;Bravehearts;Bone Thugs-N-Harmony / Akon
8828,RECKLESS,This Is Hell,119.7971,7942726,Alfredo Gutiérrez;The Insects;Dorothy Norwood;Jerry Yan;Vox Dei;Kyle Riabko;Disco D;K.A.L.I.;Billy Bragg & Wilco;Les Blaireaux;Steve Erquiaga;George Faith
8830,Sleepwalkers,Non Phixion,222.56281,2082223,Buckeye Politicians;JERRY WALLACE;The Fever;Les Rythmes Digitales feat. Nik Kershaw;Facto Delafe y las flores azules;Baby Bash / Grimm;Adrenaline;Messy Marv & D.Z.;Motograter;The Raconteurs;Johnny Winter
8831,Artie In The Sky,Artie Fishel & The Promised Band,28.83873,4046127,Orthrelm;Beenie Man;Hassan Annouri;Tom Barabas;Cannon's Jug Stompers;Lester Bowie;Little Willie John;Mother Superior;Missy Higgins;Roger Reynolds;The Radio Dept.;Flamin' Groovies;Glen Ricks;Barry Künzel;5 Blind Boys Of Alabama;Henry Lee Summer;Noemi;Fläskkvartetten / Thåström;DJ X-Change featuring DJ Joey A;Coolio Da Unda Dogg
8832,Tender Lies,Beres Hammond,193.07057,7098139,Tora Tora;Sukshinder Shinda;Eric Demarsan;The Family Stand;Out Of The Grey;Four Tet;Nichols;Jars Of Clay;John Pagano_ Burt Bacharach;Lili Ivanova;The Bucketheads;Margaret Becker;Sofi Marinova;Johnny Daye;Liquid Soul;Leonid Rudenko;Green and Yellow
8833,What's Your Damage?,Test Icicles,216.45016,5899410,T.O.K.;Gorillaz;Missy Higgins;Weedeater;Faithless;Wamdue Project
8835,One Shine,The Roots,340.40118,164793,Joy Kitikonti;Kaija Koo;Juan Diego Flórez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren;Marga Gomez;Atari Teenage Riot;Isaacs;Extreme;Harry Diboula
8836,Through Bucky's Eyes,Michael Gettel,232.77669,1558358,Erick Sermon;Annie Minogue Band;Fiona Sit;The Capitol Years;Schoolyard Heroes;Hadag Nahash;Mariano Yanani;Mil;AFS;Kaizers Orchestra
8837,Te Parto el Alma (inter. El Tariacuri),Varios,128.62649,6974845,Charlie Khan;Sharon Shannon_ Carol Keogh
8838,Suckin' On Suzie,The Hollywood Brats,367.49016,6974800,Montserrat Caballé/Orchestra of the Royal Opera House_ Covent Garden/Carlo Maria Giulini;Maurane;Wendy Moten;Adrienne Pierce
8839,M. tagu va au marché,Klimperei,103.47057,4201244,Bonita;R.E.M.;Jack Sheldon;Kerson;Sean Quinn;Cauda Pavonis;Andy Russell
8840,Moving Mountains,Usher,309.83791,7327448,Julio Iglesias Jr;Frankie Negron;Scarlet's Remains;Peggy Zina;Maximilian Hecker;Florida Boys;Charlie Byrd / Laurindo Almeida;DJ Clue / Fabolous Sport;Gwen Stefani
8841,When You Were Young,The Killers,269.76608,3512315,Fito Paez;Sister Hazel;James Horner;The Stooges;Rainforest Trio;The Mars Volta;Mitch Ryder;Spooky Tooth;Butthole Surfers;Snowgoons;Michael Landau;Sneaky Sound System;Ernest Ranglin / Floyd Lloyd;Tom Petty And The Heartbreakers
8843,I singe dir es Lied,Kisha,206.21016,4328382,Los Del Rio;Studio;Screaming Lord Sutch;Hollywood Bowl Orchestra / John Mauceri;Lee Ritenour / Jeff Mironov;Reach 454;Ace Frehley;Alexandre Desplat;The Fire Theft;Vivian Khor;Kaizers Orchestra;Precious Bryant;Eden's Bridge;Babbu Maan;Jimmy Page_ John Paul Jones_ Albert Lee_ Nicky Hopkins_ Big Jim Sullivan_ Clem Cattini_ Chris Hughes
8845,Church_ I'm Fully Saved Today,Blind Willie Johnson,187.14077,6626558,Birmingham Jubilee Singers;Onesidezero;Geggy Tah;Rise Against;Edgar De L'est;Jim Jones / Max B;Birds of Prey;50 Cent / Mobb Deep;ZombieSuckers
8846,Adventure No. 8,Jim Chappell,208.87465,5312125,Storyville;RUN-DMC vs. Jason Nevins;K.I.Z.;Panic At The Disco
8848,Silent Movies (Album Version),Grant Geissman,349.23057,5132888,Guns N' Roses;Nicky B_ Naëlle;DJ Primo;Marshall Crenshaw;Jean Ferret;TEN MADISON;Kako;Taint;Mad Are Sane_ The;Sugarbomb;France D' Amour;Simple Minds;Chariots;Poptart Monkeys;Rea_ Chris
8849,Blue Moon,T-Bone,248.45016,6537102,Oui Oui;Dilated Peoples Featuring Black Thought;Juan Carlos Baglietto;Dictafone;Mötley Crüe;Simon & Garfunkel;Becoming The Archetype;Dinosaur Jr.;Très;Warner mack;Burt Bacharach;Cannon's Jug Stompers;Marvin Hamlisch;John Lithgow;Jeffrey Huard;Usher featuring Jermaine Dupri;Busta Rhymes;Kerson;Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N;Bullethole
8850,Synthesizer,OutKast featuring George Clinton,311.30077,3333944,Billy Murray;Frank Sinatra;Daara J;Blue Rodeo;Sergio Franchi;Edwin Hawkins;A-Studio;DJ Vix;Sun Yan-Zi;Los Muñequitos De Matanzas;Bobby Bland;Danny Davis & The Boys;The Ronettes;Moraes Moreira;Mat Maneri;Nicola Fasano Feat. Paula B
8851,Saturday Night Special,Mars Ill,287.55546,1560413,Studio;Bug Mafia;Modern Lovers;Deborahe Glasgow;Chapta_ Stage McCloud_ SupaStarr & Tony Manshino;Evanescence;Connie Smith;Carpenters;Jackie Wilson;He Is Legend;Reel Big Fish
8852,A Rush Of Blood To The Head (Live In Sydney),Coldplay,410.8273,3045,Steve Harvey;Total Fucking Destruction;Glen Campbell And Bobbie Gentry;Pacha Massive;Ray Pillow;David Zinman;Pittsburgh Symphony Orchestra;The Chap;Wolfmother
8853,We Got Da Dope,Three-6 Mafia,159.81669,2821585,Love and Rockets;Stiff Meat;Dilated Peoples;Eyehategod;The Clark Sisters;L.A. Guns;Jah Wobble & Bill Laswell;Carman featuring Commissioned & The Christ Church Choir;Patsy Cline
8854,Shawty Get Loose,DJ Nasty,191.89506,8959945,Joe Lynn Turner;Jazzy B;Kaija Koo;Bob Sinclar;Sonora Santanera;Carlton Livingston;Betika_ Daouda;Bow Wow Wow;Redman / Hurricane G / Melanie Rutherford;Delroy Wilson;Space Opera;Barbara Jones;Ms. Dynamite / Bounty Killer;Viki Mosholiou;Keira Green
8855,Room 13,Black Flag,79.51628,8081066,Black Sheep;Mint Condition;Smidi Beats;Aeoliah;The Jeremy Spencer Band;The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz;Rhian Lois;RIDDLIN' KIDS;Georgia Satellites;Sasha;Dub Pistols feat. TK & JMS;Nic Endo;Teijo Joutsela and Humppa-Veikot
8856,Fantasia 6: Mudarra,Terry Muska,91.61098,2940682,Jericho;The Antlers;Fiasko;Pedro Aznar;Renato Borghetti;DJ Guy;Warrior King;Coolio Da Unda Dogg;A Perfect Murder;Tha Chamba;The Galactic Heroes
8857,Wasted Days And Wasted Nights,Roy Drusky,163.36934,7889284,Esion Jim;Ethel Merman
8858,Les Trois Orfèvres,Pierre Perret,132.07465,6597022,The Sterns;Carman featuring Commissioned & The Christ Church Choir;Cookie Crew
8859,Don't Crush It,Kool Keith,258.19383,5725692,Kill The Client;Vixen;Arturo Sandoval;Cómplices;Walter Jackson;Keb' Mo';Soular;Chris Clark;Ice & Breeze;D.A.R.;Connie Francis
8861,Le Coeur Du Volcan,Julien Clerc,174.15791,621779,Butthole Surfers;Buddy Jewell;DJ X-Change featuring Joey A;Robin Beanland
8862,East Wind Drum Call,David & Steve Gordon,610.95138,7139796,Douglas Miller;The Lord Henry;Denise Ho;Jeanne Robertson;Max Melvin;Terry Snyder;V V Brown;Stress Assassin;Fudge Tunnel;Super Cat;Virtue;Inner Circle;Belle & Sebastian
8863,What I Like (Womens),C.C. Adcock,297.63873,5969625,Static-X;Muse;Singing Melody;James Taylor Quartet;Small Faces;Frankee;Bescenta;Facto Delafe y las flores azules;Amilcar;I Nuovi Angeli;Magnatune Compilation
8864,Pictou County Coal,Undertakin' Daddies,177.94567,5420773,Spliff;Lupe Fiasco feat. GemStones;Bob Dylan;Tony Martin;Junior Jack;Mack and Jamie;John Hiatt;Abracadabra;Ulytau;Rick Astley;Danny Davis & The Boys;C-Side & Petit Mal;Laurindo Almeida;Carman featuring Commissioned & The Christ Church Choir;Adr Lavey
8865,Succotash,Claw Hammer,291.7873,7677280,Benabar;Sugar Minott;Los Van Van;Gene Autry;Palito Ortega;F.l.y.;Death SS;Satan's Host;Les Bantous De La Capitale
8866,Fool For You,Rocky Hill,257.82812,923875,Talib Kweli;DMX;Guitar Slim;Silent Stream Of Godless Elegy;The Revolutionary Ensemble
8867,Who Cares,Don Gibson,142.94159,6777798,Dexy's Midnight Runners;Talking Heads;Beatnuts with Lil' Donny;Mighty Mighty Bosstones;June Hutton;Tommy James & The Shondells
8868,Lust for life (recorded during the us tour in 1986),Iggy Pop,294.3473,2783184,Peter Tosh & Winston Scotland;Bülent Ceylan;False Prophets;The Sun Harbor's Chorus-Documentary Recordings;Gina V. D'Orio;Simple Minds;Ramses;The Mighty Mighty Bosstones;Emile Vacher;Martin Sexton;Why?;Tweeterfriendly Music
8869,Just A Glance Away,Sam Baker,167.10485,4162717,Klimperei;Cactus;Estrellas Cubanas;Orlando Pops Orchestra and Andrew Lane;George Michael;Cyndi Wang;Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd;Ocho y Media;Hatebreed (int License);Bombay Rockers;Stan;Pee Wee Crayton;Extrabreit;Fenton Robinson;Patrick St-Eloi
8870,Humanity,The Berzerker,105.45587,7564993,Papp'os Blues;Barley Bree;Bebo Norman;Clockwise;Arne Weise;Johann Köhnich;Toni Braxton Featuring Babyface;Alkonost;Ramón Vargas;Vladimir Jurowski;Marco Demark feat. Peter Millwood;Kali;Jim Jones featuring Oshy
8871,Spencer-Tracey,Danny Wilson,92.42077,238221,Joe Graves & The Diggers;David Saylor;The London Pops Orchestra;Cobra Killer;Lloyd Banks;Jupiter Rising
8872,You Make Me Feel So Good,Simon Harris,6.08608,1890141,Hawkshaw Hawkins;P.o.d;Terry Callier;Baby Rasta & Gringo;Liquid Stranger;Be Bop Deluxe;Wailing Souls;Organized Konfusion;Butthole Surfers;Cedric Gervais feat. Second Sun;Jesus Otero - Luny Tunes;Buddy Miles;Patti Smith;Ashtrax;Intex Systems
8873,Que paso,D.A.R.,250.122,5929714,Jackie Edwards;The Edgar Broughton Band;Metallica;Gösta Ekman / Tage Danielsson;Kool Keith;Los Muñequitos De Matanzas;Vorstadtkinder;Kurupt_ Rosco_ Jayo Felony & 40 Glocc;Jere McAllister;DCX
8874,Agrymonyzer (Matsingena Mix),Joy Kitikonti,384.57424,2124585,Rustless;Less Than Jake;Pat Green;Sukshinder Shinda;Mobb Deep;Mil
8875,Tenemos Amigos,Dora The Explorer,59.95057,3565912,Zeromancer;The Bucketheads;Polkaholix;Jo-El Sonnier;Eddie and the Subtitles
8876,Bliss,The Dreamtree Project,798.1971,2780780,Eumir Deodato;Sonia Dersion;Mary Black;Dédé Saint-Prix;Lockwood;Danny Elfman;Memphis Minnie;Tito Allen;Darwin Hobbs
8877,Rosalita (Come Out Tonight),Bruce Springsteen,591.62077,6335413,Beatnuts with Lil' Donny;Ashtrax;DJ X-Change;Samba Mapangala and Orchestra Virunga;Rokia Traoré;Pedro Luis e a Parede;Busdriver featuring Abstract Rude & Ellay Khule;W.A.S.P.;Karan Casey;An Cafe;DCX
8878,Lover,Spade Cooley,108.87791,1904147,Meiway;Clementina De Jesus;Johnny Pacheco;Rocky Whatule;Arctic Monkeys;Ty Herndon;Stephanie Bentley
8879,Planetary Takeover,Snowgoons,239.64689,5113293,Foghat;Sal Mineo;brokeNCYDE;Bitty McLean;Tiny Bradshaw;Population Reduction;Los Auténticos Decadentes;The Killers;Flor Silvestre;Caniche Hara-Kiri;Word;Metallica;iTAL tEK;Michèle Crider;Eleonora Jankovic;Vincenzo La Scola;Riccardo Muti
8880,Forever Until Sunday,Bruford,351.42485,7663405,Joshua Rifkin;Berrogüetto;John Frizzell;Darko;Plies;Roy Carrier;A Static Lullaby;Silkie Ft. Harry Craze;Spiral Stairs;Jaci Velasquez;Joe Derrane_ Frankie Gavin_ Brian McGrath;Since The Flood;Cool Connection;Samba Enredo
8881,A Sound That Only You Can Hear,K's Choice,252.83873,3156942,Marilyn Horne;Wolfmother;Plasmatics;HA-ASH;Mat Kearney;Cache Cache;The Radio Dept.
8882,Up On That Cloud,Blue Rodeo,213.34159,1345333,Francis Dhomont;Eighteen Visions;Chris Eaton;Crazy Girl;OutKast featuring George Clinton;Jape Squad;Jedi Mind Tricks;Sofi Marinova;Dino;Warrior King;Rockabye Baby!;The Beatles / Tony Sheridan;Freddie McGregor;Roger Clyne & The Peacemakers
8883,The Other Boleyn Girl - Opening Titles,Paul Cantelon,146.442,2268538,Pepper;Bravehearts featuring Nas and Jully Black;Satan's Host;Rude Boys;Jefferson Starship
